id,handle,created_at,text,cleaned_text
1141665594523172870,type1fiction,2019-06-20 11:14:23,"47. Aladdin (2019 LA)
- Speechless is so powerful
- The addition of Dalia was a breathe of fresh air
- Seeing Jasmi… https://t.co/Lh0PmfC9BL",aladdin la speechless powerful addition dalia breathe fresh air seeing jasmi
1141665076807471107,Mell_Lissa94,2019-06-20 11:12:20,"#Aladdin was sooo darn good!!

Was expecting it to be a bad movie, was expecting Will Smith to be not good in playi… https://t.co/vGGCTdZplp",aladdin sooo darn goodwas expecting bad movie expecting smith good playi
1141662988023320577,UMCtweets,2019-06-20 11:04:02,"@NaomiScott's ""Speechless"" has been added to the @BBCRadio2 A List 🙌 #Aladdin https://t.co/UzzWxb3kxu",speechless added list aladdin
1141662368285544448,Soundtracks__,2019-06-20 11:01:34,"We STILL can't stop listening to @NaomiScott's epic track ""Speechless""(and its just been added to the @BBCRadio2 A… https://t.co/8liIa83z0k",still cant stop listening epic track speechlessand added
1141660808591679490,Salma_Tahaa,2019-06-20 10:55:22,"I won't be silenced
You can't keep me quiet
Won't tremble when you try it
All I know is I won't go speechless
#Aladdin 
❤❤",wont silencedyou cant keep quietwont tremble try itall know wont go speechlessaladdin
1141660557725986816,dabinsfox,2019-06-20 10:54:22,"JANE'S VOICE SUITS THIS SONG SO MUCH??? MAKE HER SING MORE ENGLISH SONGS PLEASE. 😭😭😭 

Speechless by Naomi Scott (f… https://t.co/k6IMBeyeS7",janes voice suits song much make sing english songs please speechless naomi scott f
1141651285709430789,_ikazokaH,2019-06-20 10:17:32,"Speechless-Naomi Scott
(from : Aladdin Original Soundtrack Deluxe Edition)

#nowplaying https://t.co/EOVSXIhr4J",speechlessnaomi scottfrom aladdin original soundtrack deluxe editionnowplaying
1141642756290482176,AzieRayRay,2019-06-20 09:43:38,"When Naomi Scott sang Speechless in Aladdin, I had goosebumps 🙌🏾😱👌🏾",naomi scott sang speechless aladdin goosebumps
1141632226997596160,prjncemassoud,2019-06-20 09:01:48,"i legit got goosebumps during naomi's speechless in aladdin,,, imagine if she performs it live at the oscars???? i'm: dead",legit got goosebumps naomis speechless aladdin imagine performs live oscars im dead
1141631810671128576,greatscores,2019-06-20 09:00:08,New on our site is Naomi Scott Speechless (Full) (from Disney's Aladdin) Sheet Music https://t.co/aJuZnnUwgq One of… https://t.co/9Y3VWzMX4k,new site naomi scott speechless full disneys aladdin sheet music one
1141628547171328000,joshcoy23,2019-06-20 08:47:10,🎵 I WON’T BE SILENCED!! YOU CAN’T KEEP ME QUIET!! WON’T TREMBLE WHEN YOU TRY IT!! ALL I KNOW IS I WON’T GO SPEECHLE… https://t.co/THCdrDwFyj,wont silenced cant keep quiet wont tremble try know wont go speechle
1141611756604862464,karaokeversion,2019-06-20 07:40:27,"#new #karaoke #backingtrack Karaoke Music - Speechless (Part 2) - Aladdin (2019 film) - MP3 Instrumental track, acc… https://t.co/Nz3WelCTgv",new karaoke backingtrack karaoke music speechless pa aladdin film mp instrumental track acc
1141610647156928513,UzFatima,2019-06-20 07:36:03,Naomi scott singing Speechless in Aladdin is soo magical ✨🤩,naomi scott singing speechless aladdin soo magical
1141598383011815424,hsghcjsxxnshfja,2019-06-20 06:47:19,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/k62FGayxJO",naomi scott speechless full aladdinofficial video
1141589547169357824,nayuhi03,2019-06-20 06:12:12,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/3P0lGoqDS5 @YouTubeより",naomi scott speechless full aladdinofficial video
1141587934174306304,lokiedt,2019-06-20 06:05:47,"LSS to A Whole New World and Speechless. Geez. Aladdin casts, what have you done?",lss whole new world speechless geez aladdin casts done
1141583674275704832,septicashes,2019-06-20 05:48:52,Just watched Aladdin it’s incredible !! The thing that stuck out the most is the song speechless by @NaomiScott ..… https://t.co/u8LMv03oO4,watched aladdin incredible thing stuck song speechless
1141583067703681024,Mumimeww,2019-06-20 05:46:27,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/I5i6DCicKp ข้อมูลจาก @YouTube",naomi scott speechless aladdinofficial lyric video
1141581269077282816,lacey_swan,2019-06-20 05:39:18,@instagram can you please add to the music section of stories the Aladdin soundtrack??? 🙏🙏🙏 #Aladdin I need at leas… https://t.co/BgJRgTLsXA,please add music section stories aladdin soundtrack aladdin need leas
1141580215908483072,septicashes,2019-06-20 05:35:07,"Speechless - Naomi Scott in Aladdin (Live Cover by Brittany J Smith) https://t.co/o44YZMnzHn via @YouTube 
 Oh my g… https://t.co/NvdPZWFac9",speechless naomi scott aladdin live cover brittany j smith via oh g
1141578672756932608,Kay96May,2019-06-20 05:28:59,Naomi Scott (2011): sings a song about finding her voice and if you dont like it theres the door #lemonademouth🍋… https://t.co/fN0D4Lc87q,naomi scott sings song finding voice dont like theres door lemonademouth
1141575486293848064,wonyoungumeulis,2019-06-20 05:16:20,"@puzhixoun O1 YES I REMEMBER.
O2 KANG DANIEL OPPA OFC.
O3 Speechless and Aladdin",yes remembero kang daniel oppa ofco speechless aladdin
