id,handle,created_at,text,cleaned_text
1141662676780589056,shashatheworld,2019-06-20 11:02:47,"ASTRO Yoon Sanha &amp; Weki Meki Ji Suyeon will enter M! Countdown's Studio M next week for a special stage.

The song… https://t.co/ieYS9Gvp3d",astro yoon sanha amp weki meki ji suyeon enter countdowns studio next week special stagethe song
1141658633589202947,lfnand,2019-06-20 10:46:43,@frombeewithlove I saw Aladdin the other week with the kids and have to admit had a little tear in my eye when they sang a whole new world,saw aladdin week kids admit little tear eye sang whole new world
1141656914930987008,ZenjoyTweets,2019-06-20 10:39:54,"I finally realized why I dislike Aladdin's 2019 take on ""Whole New World"".

The original song used flutes, bells, a… https://t.co/oQuAI4KVDX",finally realized dislike aladdins take whole new worldthe original song used flutes bells
1141656652547887105,jinhwinoona,2019-06-20 10:38:51,"Sanha will be on Studio M next week singing A whole new world (from aladdin) with Suyeon from Weki Meki....

Lols..… https://t.co/vA7GFgWJtA",sanha studio next week singing whole new world aladdin suyeon weki mekilols
1141656054813454336,nemophila0331,2019-06-20 10:36:29,A Whole New World (Aladdin) - Nito https://t.co/MYuinU5ob4 @YouTubeより,whole new world aladdin nito
1141654178911195136,STREETRADIOweb,2019-06-20 10:29:01,Regina Belle - A Whole New World (Aladdin's Theme),regina belle whole new world aladdins theme
1141647127527006208,PhionaKari1,2019-06-20 10:01:00,#NP: Aladdin - A Whole New World (Mother/Son Duet) https://t.co/rs8sASz28K via @YouTube,np aladdin whole new world motherson duet via
1141631696409780224,djejetechno,2019-06-20 08:59:41,"Mena Massoud, Naomi Scott - A Whole New World (From ""Aladdin"") (lirik da... https://t.co/pojPYs4E6e lewat @YouTube",mena massoud naomi scott whole new world aladdin lirik da lewat
1141620159406333957,anisafitriz,2019-06-20 08:13:50,"A Whole New World (Aladdin)
This song has been playing on my brain for weeks.
#aladdin #awholenewworld https://t.co/XZ94I8qHWk",whole new world aladdinthis song playing brain weeksaladdin awholenewworld
1141618447954014208,chamccurryyy,2019-06-20 08:07:02,"Watched Aladdin last night. As a Disney kid, I was impressed how good it was! Everyone was waiting for the ""A Whole… https://t.co/Lnn0tonnej",watched aladdin last night disney kid impressed good everyone waiting whole
1141617136776777728,rottyudd,2019-06-20 08:01:50,"Let me share this whole new world with you
A whole new world that's where we'll be
A Whole New World(Aladdin)  :: E… https://t.co/wgXJxxfy4n",let share whole new world youa whole new world thats well bea whole new worldaladdin e
1141616202801803265,ADDICT0320_HJ,2019-06-20 07:58:07,@officialfelkr karpet terbang aladdin ahaha a whole new world~~~,karpet terbang aladdin ahaha whole new world
1141613468736348167,rottyudd,2019-06-20 07:47:15,"I can't go back to where I used to be
A whole new world with new horizons to persue
A Whole New World(Aladdin)  ::… https://t.co/kYph2uAjMS",cant go back used bea whole new world new horizons persuea whole new worldaladdin
1141603934580215810,ivanregia92,2019-06-20 07:09:22,"A Whole New World 🎸💦
.
.
.
.
.
#awholenewworld #ostaladdin #aladdin #zaynmalik #zavia #jensjuliustejlgaard #2019… https://t.co/ItVWMz76id",whole new world awholenewworld ostaladdin aladdin zaynmalik zavia jensjuliustejlgaard
1141603815075926017,yoonjugn,2019-06-20 07:08:54,"@jungjessiea @iiyuan95 massive thanks sherul, i'm sure yuan oppa can be my Aladdin. gimme a whole new world and ope… https://t.co/JZsLHzGT4w",massive thanks sherul im sure yuan oppa aladdin gimme whole new world ope
1141599032579698688,karaokesandman,2019-06-20 06:49:53,"#Karaoke song: A Whole New World - From ""Aladdin"" @karaokesandman @Route6cafeloung",karaoke song whole new world aladdin
1141589704606978049,crystal_lee76,2019-06-20 06:12:49,"[CrystalLee_star76] sings A Whole New World (Disney) by Aladdin, what an incredible voice on The Voice!
#music #k... https://t.co/ql9rAbeWnq",crystalleestar sings whole new world disney aladdin incredible voice voicemusic k
1141588952148656129,RAIDENJACK3,2019-06-20 06:09:50,"Mena Massoud, Naomi Scott - A Whole New World (From ""Aladdin""/Audio Only) https://t.co/LzStkiPYTL",mena massoud naomi scott whole new world aladdinaudio
1141587934174306304,lokiedt,2019-06-20 06:05:47,"LSS to A Whole New World and Speechless. Geez. Aladdin casts, what have you done?",lss whole new world speechless geez aladdin casts done
1141583874125905920,eserrano1969,2019-06-20 05:49:39,Aladdin - A Whole New World German translation https://t.co/wWdA5ZtLMI,aladdin whole new world german translation
1141569985426288640,SadafSadighi_,2019-06-20 04:54:28,"ZAYN, Zhavia Ward - A Whole New World (End Title) (From ""Aladdin"") https://t.co/MhIV6KtL0T via @YouTube❤️",zayn zhavia ward whole new world end title aladdin via
1141559526740635648,troubledtessa,2019-06-20 04:12:54,"here’s a list of songs i wanna duet with people

I See the Light - Tangled
A Whole New World - Aladdin
Wait for Me… https://t.co/vNIUbORLY0",heres list songs wanna duet peoplei see light tangleda whole new world aladdinwait
1141557119579086848,Dhini2472,2019-06-20 04:03:21,"https://t.co/BRYvWA96fj

A whole new world [lyrics]
#ZAYN
#Aladdin
#zhaviaward 
#SONGS 
#AWholeNewWorld 
#lyrics",whole new world lyricszaynaladdinzhaviaward songs awholenewworld lyrics
1141554785855737856,ShaneWatch,2019-06-20 03:54:04,BGM in that first level of Bloodstained somehow sounds like 3 different Castlevania songs And “A Whole New World” from Aladdin,bgm first level bloodstained somehow sounds like different castlevania songs whole new world aladdin
1141552093171294210,nicoleqramos,2019-06-20 03:43:22,"Hi guys! Our COVER is now posted on YouTube! 

This is one of my childhood favorites and I’m so happy to finally be… https://t.co/dVv0BgmM3m",hi guys cover posted youtube one childhood favorites im happy finally
1141548815830306816,hwinjunie,2019-06-20 03:30:21,I'm watching Aladdin and all I can think of is Jaehyun singing a whole new world 😔,im watching aladdin think jaehyun singing whole new world
